9.23024	5.75273	12.3898	11.2875	13.2642	16.2531	13.5452	19.8484	16.5661	21.6224	26.592	32.8422	93.8852	80.1667	52.2366	76.725	83.2042	36.2302	11.6731	8.68002	-1.56657	2.84299	-0.607109	-1.41951	2.52622	-3.60298	-5.14609	7.44835	0.264052	1.72501	8.32462	-2.17223	9.72392	-0.21178	5.32706	5.77368	-0.609285	7.49546	-2.74307	4.98265	2.29364	0.783512	6.51962	-1.77247	6.59724	0.217314	3.90117	6.82489	1.22329	8.44138	2.03237	7.07792	6.29164	6.24069	11.5971	8.51916	18.0493	40.9523	26.3076	18.077	5.54963	11.5758	6.47981	19.6279	40.881	16.0249	13.3437	0.302352	5.18993	1.85993	0.259917	4.84101	-2.16697	4.47201	-0.558251	1.10493	2.74885	-1.38484	3.99776	-1.6308
8.77997	5.40183	12.2999	11.0521	12.3565	14.9879	12.943	19.2655	16.3365	21.5593	26.666	31.4789	91.9202	78.7902	51.1802	74.7987	81.6267	35.6406	11.1778	7.39234	-2.4792	2.08045	-0.362169	-1.26835	2.3177	-4.22587	-2.54505	9.38132	1.18531	2.82916	8.85421	-1.36245	10.4255	0.603773	4.72974	4.79913	-0.39912	8.90114	-1.02773	6.60519	2.47652	0.749266	7.56459	0.169184	9.01688	1.87683	3.71521	6.51637	2.97464	11.2369	5.18576	10.5148	9.27151	8.481	13.6536	9.61899	18.8429	41.9033	26.9934	18.1567	5.81427	11.4716	6.30167	20.2402	42.6791	16.4739	13.6675	0.675701	5.3022	1.72967	0.132582	4.99328	-1.85143	4.98611	0.003554	1.47559	2.73748	-1.62679	4.49436	-1.26145
8.46288	5.62702	12.1555	10.9539	12.6075	15.8205	13.3809	19.7883	15.9541	21.2385	25.5461	31.1361	89.5911	76.7149	49.9814	73.0138	79.5641	33.8479	10.1237	7.03152	-3.62606	1.52349	-1.8007	-1.75166	2.41315	-3.77556	-2.86918	10.2999	2.56834	3.47002	8.52774	-1.39085	10.2492	-0.16435	5.08278	4.69893	-1.99374	7.90386	-1.84295	7.00357	2.94458	2.19611	8.73051	0.583694	9.43406	3.5377	4.78942	6.69189	2.99411	10.8654	4.50565	11.2176	8.6559	7.34597	13.0572	10.0257	19.6338	43.8757	28.6686	18.9676	6.66471	12.8843	7.14642	21.6505	44.7381	17.1471	13.7472	-0.399082	4.66894	1.06899	0.2077	5.11192	-1.42377	5.09348	-0.192488	1.59414	3.5695	-1.37626	4.68417	-1.24679
8.56216	5.42953	12.068	10.3455	12.1042	15.0317	12.4486	18.848	15.406	20.1977	25.111	30.6877	88.6116	76.0908	49.1744	71.9324	78.5342	34.2356	10.572	7.86631	-2.34036	2.87664	-0.282082	-0.778835	2.97947	-3.24133	-2.86009	9.72395	1.49129	2.22351	8.51507	-2.37562	9.66499	-0.592663	6.24751	6.80827	0.192609	9.38489	-1.33763	6.29185	2.71319	2.64474	8.90755	0.112096	9.46672	3.66697	6.74375	8.61744	3.92916	11.1811	4.96468	10.2781	9.05345	8.46731	14.2159	10.7189	21.372	46.2842	29.7941	20.1862	7.0863	12.881	7.80062	22.5414	46.4253	17.7543	14.1957	-0.046072	4.01243	1.15388	-0.246274	4.51127	-2.14512	4.52031	-0.130613	1.49103	3.09595	-1.52683	4.80214	-1.21057
7.26275	4.00765	11.0162	9.87528	11.9347	14.7384	12.3137	18.3467	14.7901	20.0144	24.4835	29.3272	85.6661	74.0423	48.2743	69.5545	77.1415	33.6705	10.3183	7.84195	-2.18911	2.01773	-1.39727	-1.96851	2.01669	-3.92991	-6.70395	7.40036	-0.815884	0.654433	7.14679	-3.21145	7.45345	-3.76849	1.65069	2.48556	-2.43815	7.16895	-2.29608	6.77372	3.7393	2.3889	7.70658	-0.719217	8.40081	2.97478	6.7089	9.45837	4.53843	11.7501	5.21046	11.0439	9.66654	8.90059	14.5568	11.8131	21.8162	48.6504	31.6844	20.9187	7.64422	12.8988	8.01246	22.9174	48.5462	20.2203	16.2205	1.10583	5.55792	2.39673	0.66605	5.48933	-1.70043	4.83835	-0.039827	1.84826	4.14641	-0.890492	4.91258	-1.32711
7.73929	4.37032	11.309	10.0645	12.1737	14.6762	12.2335	18.0934	14.3241	19.5375	23.4175	28.3486	84.153	72.2111	47.9685	69.2776	76.0793	34.0208	10.8699	7.31621	-2.88266	2.00124	-1.16894	-1.85946	3.05229	-3.64488	-3.87402	9.29164	3.05833	2.92651	8.46342	-2.18995	10.3014	-0.135742	6.3781	7.17477	0.368051	9.78344	-0.154991	8.20058	4.21359	2.47843	8.18108	-0.376541	7.90047	1.47856	4.52204	7.30988	3.15038	11.1163	4.96425	10.6364	8.97466	8.69578	14.3931	11.6975	22.5076	50.5866	33.1579	21.7228	7.41025	12.7272	7.45891	23.7044	50.0391	20.282	16.209	0.603817	4.85021	2.16804	0.487031	5.3061	-1.49062	5.0816	-0.024778	1.35419	2.79148	-1.95677	4.56386	-1.15041
7.55821	4.17762	10.5189	8.76211	10.7332	13.4512	11.5587	17.9025	13.5206	18.3826	22.7555	27.6105	82.4821	71.1985	46.4102	66.9258	73.983	31.9673	9.09912	6.30293	-3.61114	0.902118	-1.28485	-2.3097	1.8672	-4.1952	-2.87242	9.77874	3.11142	2.90274	8.35278	-3.12234	9.04502	-1.39205	4.85038	6.21545	-0.587381	8.31621	-1.47223	6.82758	3.32387	2.16394	8.57924	1.04678	9.76425	3.5	6.0864	8.61667	4.05196	11.1675	5.16224	10.5897	10.4851	9.43336	14.8517	11.5665	21.9853	51.044	33.3273	21.4867	7.73451	14.3164	9.63963	25.095	52.7189	21.6083	16.8225	1.24651	6.18677	2.79791	0.588002	5.94872	-0.758523	5.79323	0.663624	2.17584	3.67553	-1.1263	5.27848	-0.84209
8.00524	4.96936	11.5928	9.44849	11.5683	14.2183	12.182	18.1723	14.3773	19.1528	23.0787	27.5526	81.1084	70.5255	45.8018	65.4143	72.8669	32.2678	10.1494	7.46193	-2.62848	2.27802	-0.604148	-1.59593	2.76125	-4.01396	-4.11665	9.32655	2.65699	3.06112	9.34704	-1.94911	10.3326	0.060512	4.70126	4.31161	-2.5613	6.66093	-3.42522	4.5341	1.32067	0.260217	7.03068	-0.328709	8.7212	3.38745	5.93033	8.32628	3.38683	11.1233	4.13277	10.1083	8.94128	8.47349	14.1448	11.6298	22.2694	53.2977	34.9426	23.2243	8.08386	13.8897	8.19924	24.4448	53.4148	21.7071	16.3944	0.466148	5.45402	1.40517	-0.133729	5.08552	-1.8566	4.85792	-0.66843	1.08994	3.38144	-1.16612	4.62883	-1.30565
7.49334	4.03367	10.7987	8.96744	10.5497	12.5386	10.9839	17.4269	13.0179	18.3327	21.9312	25.4363	77.2199	68.9789	45.1247	62.647	73.0552	31.9138	9.56616	6.80109	-2.58261	2.14178	-1.47429	-2.3511	1.90636	-3.99899	-2.32737	10.1501	2.11341	3.57488	9.84856	-1.13625	11.0268	-0.168487	5.07317	4.71671	-1.5364	8.1487	-1.89715	6.46432	2.1752	0.699365	7.22875	-0.736746	8.44073	2.38468	6.14097	8.42722	4.41908	11.4471	5.27288	11.0976	10.2995	9.35191	14.7379	12.6514	23.1462	54.6769	36.9918	23.8262	9.30456	14.301	9.43895	25.2594	55.8673	23.9445	17.9779	1.30144	6.51125	2.3793	1.0253	5.57579	-1.74148	5.59356	0.344386	2.60905	3.57111	-1.01897	4.95896	-0.959571
7.13637	3.56025	10.6535	8.55853	10.411	12.8975	10.7839	16.87	12.6349	17.9961	21.2126	25.4173	76.4671	68.2081	44.7822	60.8616	70.9887	31.5244	9.20782	7.46792	-2.53963	2.55203	-0.416049	-0.994555	3.45645	-2.61225	-2.98086	9.87452	1.01096	1.97399	9.00154	-1.82101	9.7659	-1.13202	4.59101	6.22949	0.261738	8.59598	-1.28553	7.73714	4.65208	2.32899	8.68366	-0.279544	9.71318	2.9894	5.99894	8.89495	4.28806	11.8521	5.37282	10.2282	9.20055	8.26828	14.6923	12.2213	22.4162	54.7338	37.264	23.5184	7.94812	13.8303	9.07966	24.6672	56.029	23.6696	16.9596	0.215004	4.98362	1.13476	-0.262446	4.96955	-2.02378	5.00084	-0.066219	1.91077	3.72038	-0.611029	5.33601	-1.11497
7.35597	3.30238	10.3348	8.27641	10.3287	12.4658	10.7079	17.3693	12.168	17.3573	20.5686	23.5275	73.5182	67.1266	43.7864	59.2153	69.8975	31.251	9.35611	6.54007	-2.89099	1.61722	-0.898672	-1.61726	2.81867	-3.61802	-4.39831	8.82777	1.97373	3.01212	10.1492	-1.25439	10.9295	0.472111	5.094	5.21749	-1.49077	8.07852	-2.01352	6.26205	2.91831	1.84383	8.05665	-0.482394	9.21287	2.9396	5.82151	9.04842	4.78608	11.5297	5.25006	10.6042	9.54442	9.28816	14.8228	12.8819	23.2422	56.7679	38.9316	25.0055	9.66448	15.7725	10.7524	26.0234	59.0334	24.8848	18.3605	1.09718	6.18833	1.47113	0.526881	6.03632	-1.44796	5.85135	0.354276	2.51924	3.87041	-0.341746	5.11682	-1.07118
6.0157	2.37678	9.77791	7.51863	9.74525	11.7589	9.71677	16.4879	11.9827	17.5107	20.5214	24.0265	72.6685	65.9638	43.5555	58.5042	69.8785	31.211	9.83343	6.61871	-2.96746	2.17853	-0.02548	-0.755273	3.57324	-2.96791	-2.27854	11.0503	3.74727	4.02198	8.82372	-3.68558	8.69428	-0.945705	4.67208	5.16637	-0.995219	8.65499	-1.57754	6.2029	2.57578	1.82865	8.11343	0.25383	9.39235	3.4937	6.6835	9.55612	5.29142	13.0726	6.4347	11.646	10.7569	10.5646	16.2208	13.9352	22.7905	57.8614	40.2247	26.2807	10.6967	15.2521	9.92098	25.4842	59.8088	25.6701	18.5588	0.19383	4.97707	0.325935	-0.27372	4.88385	-1.57406	5.82614	0.246955	2.29252	3.25999	-1.54791	4.94334	-0.968247
6.57248	2.79994	9.76994	7.73608	10.0962	12.4119	10.1313	17.1935	11.946	17.4188	20.5203	23.6099	70.7605	66.131	42.8738	56.5758	69.3297	31.6861	10.5674	7.39473	-1.67661	2.42717	-0.684229	-1.45851	3.14384	-3.00801	-4.79362	6.47033	-0.704902	1.90359	8.48681	-2.46759	9.77697	-1.10886	4.34015	5.04237	-0.636516	8.92117	-0.979771	7.39364	3.45167	2.2881	8.08221	0.31529	9.22081	2.79743	6.01996	8.88724	5.39717	12.5756	5.4829	10.4733	10.1795	9.70528	15.2587	13.7035	22.2877	59.2181	42.3573	26.3275	10.2802	15.1201	9.94054	25.272	61.2653	27.6588	19.6497	0.975321	6.0204	1.18995	0.540165	5.22968	-2.25092	5.224	-0.527387	1.2566	2.50488	-1.75922	4.85325	-1.36854
6.98942	3.0786	9.86817	7.67781	9.9221	11.9896	9.95767	16.9845	11.8979	17.4979	19.8207	22.8399	69.1815	63.8423	41.6371	55.2175	67.4863	30.8684	10.1318	7.34694	-1.78136	2.54952	-0.447484	-1.21814	2.95099	-3.80543	-2.55716	10.1086	1.82015	0.858038	6.95074	-3.9331	9.06328	-0.16754	5.43382	6.02667	-1.15032	8.5401	-1.65536	7.23567	3.66408	3.00378	9.71854	1.53783	10.0532	2.6815	4.92887	7.7349	4.947	12.5306	6.48581	11.2078	10.2995	9.75984	16.0202	14.5174	24.0104	61.1083	43.3022	27.2756	11.3882	16.3111	10.8587	25.933	62.2712	27.2587	19.4327	0.971816	5.48201	1.07248	-0.104638	5.09433	-2.67409	4.55264	-1.03823	0.954284	3.02475	-1.88047	4.94162	-0.825016
6.45105	3.15389	9.66498	7.47245	9.90415	11.6188	9.50994	16.0994	10.9164	16.7884	19.5645	22.7987	68.1192	63.1145	41.1463	54.0219	66.0682	29.3408	8.54288	6.05425	-2.84099	1.52855	-0.743869	-2.00637	2.53248	-2.91985	-3.74579	9.93796	3.11884	3.61016	9.0025	-1.42461	11.4029	1.40318	6.9057	6.45841	0.541016	10.3961	-0.369934	8.1017	4.14646	2.84468	8.80751	0.530046	9.42447	2.48068	4.88225	7.97748	4.78483	12.0974	6.6696	11.8502	10.7456	10.1681	16.4888	15.3525	24.1692	62.0165	43.4338	26.8745	10.1458	14.9586	9.9194	26.3	63.8308	27.7608	19.1002	0.429486	6.32929	2.09742	0.471221	5.57636	-1.71028	5.35533	-0.047407	1.82446	3.27144	-1.70131	5.33265	-1.28535
7.03885	3.41496	9.90363	7.91476	10.6875	12.0994	10.1349	16.5295	11.799	17.4849	19.9057	22.0915	66.0068	62.2554	41.2721	53.4343	65.9618	30.3631	9.28148	7.07586	-2.24741	2.25594	-0.316387	-1.67236	2.7195	-3.02887	-3.44133	9.69026	1.1597	0.133585	5.61036	-5.8379	8.11877	-2.21095	3.69766	4.40697	-1.63442	8.4396	-1.35771	7.02185	2.71462	1.2279	7.33888	-0.162466	8.28088	2.02159	4.74505	8.35469	5.35012	13.1468	6.98956	12.355	11.9987	11.6751	16.6287	14.7233	24.3414	63.483	45.3729	27.8871	10.8305	15.46	10.5054	26.5678	65.6683	29.3	20.6461	1.29323	6.62489	1.50401	-0.068994	5.01932	-2.32268	5.34838	-0.406584	1.79065	2.60087	-2.10033	4.28501	-2.44498
6.94454	2.98035	9.62102	7.38739	9.27029	11.4479	9.18092	16.1306	11.0207	16.3097	18.9141	21.279	65.191	61.1061	40.4005	51.672	63.7113	28.9435	8.95545	6.78183	-1.70331	2.89877	-0.198374	-1.27046	2.61542	-3.59701	-2.83707	8.13733	0.277736	1.67971	8.25244	-2.4433	10.6307	-0.232857	4.46851	4.03649	-2.00395	7.75008	-2.22888	5.90517	2.6844	2.09536	8.33744	-0.271673	9.35598	4.13061	5.92978	7.18343	3.8771	11.3276	4.83728	10.9627	10.3429	9.91975	15.7417	15.9274	25.3677	64.673	45.3337	27.1301	10.0202	15.6952	11.4409	28.3599	67.8216	30.4689	21.1024	1.44882	6.76922	1.91593	0.584826	5.00318	-2.56788	5.38656	0.175863	2.10532	3.31496	-1.5463	4.51568	-2.02845
5.93977	2.38146	9.2272	7.06061	9.99238	11.456	9.55482	16.2122	10.9548	16.188	18.7816	20.9678	63.2033	59.9713	39.0918	50.6752	63.3519	28.8444	8.78938	6.33435	-1.95615	2.03433	-0.169815	-0.879097	3.40344	-3.05832	-3.18255	7.7134	1.56247	1.5216	7.62081	-2.36688	9.80121	-0.677993	4.97913	4.77169	-0.585903	9.51429	0.453517	8.28004	4.10923	1.94475	8.0735	1.08659	8.8579	3.49172	6.8744	9.62176	6.08891	13.6039	7.23663	11.8056	11.6898	11.5899	17.4065	16.4494	25.1895	66.2402	48.0017	29.1467	12.3266	16.3912	11.064	26.548	68.2089	31.831	21.2248	1.76886	6.09463	1.16221	0.338281	5.4938	-1.78649	5.32744	-0.590449	1.67893	3.18948	-1.4854	4.84249	-1.45174
